122534,sudden,surprise,1
122544,suddenly,surprise,1
122924,sun,surprise,1
123024,sunny,surprise,1
123464,supremacy,surprise,1
123534,surge,surprise,1
123609,surprise,fear,1
123610,surprise,joy,1
123612,surprise,positive,1
123614,surprise,surprise,1
123624,surprised,surprise,1
123634,surprising,surprise,1
123644,surprisingly,surprise,1
123854,suspense,surprise,1
124134,sweet,surprise,1
124244,swerve,surprise,1
124574,synchronize,surprise,1
124594,syncope,surprise,1
124904,tackle,surprise,1
125284,tantalizing,surprise,1
125634,teach,surprise,1
125994,tempest,surprise,1
126534,terrorist,surprise,1
127064,thief,surprise,1
127144,thirst,surprise,1
127424,thrill,surprise,1
127434,thrilling,surprise,1
127634,thwart,surprise,1
127694,tickle,surprise,1
128684,topple,surprise,1
129474,transcendence,surprise,1
130024,treachery,surprise,1
130054,treason,surprise,1
130094,treat,surprise,1
130144,tree,surprise,1
130264,trepidation,surprise,1
130374,trick,surprise,1
130384,trickery,surprise,1
130544,trip,surprise,1
130714,trophy,surprise,1
130844,trump,surprise,1
131134,tumult,surprise,1
131974,unanticipated,surprise,1
132114,unbeaten,surprise,1
132194,unbridled,surprise,1
132214,uncanny,surprise,1
132234,uncertain,surprise,1
132444,uncontrollable,surprise,1
132504,uncover,surprise,1
132584,underestimate,surprise,1
132844,undiscovered,surprise,1
133094,unexpected,surprise,1
133104,unexpectedly,surprise,1
133234,unforeseen,surprise,1
133274,unfulfilled,surprise,1
133314,unguarded,surprise,1
133434,unimaginable,surprise,1
133534,unintended,surprise,1
133544,unintentional,surprise,1
133554,unintentionally,surprise,1
133614,unique,surprise,1
134154,unprecedented,surprise,1
134164,unpredictable,surprise,1
134584,unstable,surprise,1
134654,unsuspecting,surprise,1
135254,urgency,surprise,1
135264,urgent,surprise,1
135744,vanish,surprise,1
135754,vanished,surprise,1
135804,variable,surprise,1
136004,veer,surprise,1
136374,veracity,surprise,1
136934,victimized,surprise,1
137214,violation,surprise,1
137234,violent,surprise,1
137534,visor,surprise,1
137714,volatility,surprise,1
137734,volcano,surprise,1
137904,vote,surprise,1
138464,warn,surprise,1
138474,warned,surprise,1
139164,weight,surprise,1
139464,whim,surprise,1
139874,wild,surprise,1
139904,wildfire,surprise,1
140114,winner,surprise,1
140124,winning,surprise,1
140184,wireless,surprise,1
140364,wizard,surprise,1
140444,wonderful,surprise,1
140454,wonderfully,surprise,1
140744,worm,surprise,1
140954,wreck,surprise,1
141434,yell,surprise,1
141464,yelp,surprise,1
141584,young,surprise,1
141604,youth,surprise,1
141614,zany,surprise,1
141634,zeal,surprise,1
