58216,hate,anger,1
58226,hateful,anger,1
58236,hating,anger,1
58246,hatred,anger,1
58256,haughty,anger,1
58316,havoc,anger,1
59066,hell,anger,1
59076,hellish,anger,1
59916,hiss,anger,1
59986,hit,anger,1
60046,hoax,anger,1
60196,holocaust,anger,1
60226,homeless,anger,1
60286,homicidal,anger,1
60296,homicide,anger,1
60396,honest,anger,1
60486,hood,anger,1
60556,hoot,anger,1
60606,hopelessness,anger,1
60726,horrible,anger,1
60746,horrid,anger,1
60756,horrific,anger,1
60786,horror,anger,1
60906,hostage,anger,1
60926,hostile,anger,1
60936,hostilities,anger,1
60946,hostility,anger,1
60956,hot,anger,1
61096,howl,anger,1
61156,huff,anger,1
61296,humbug,anger,1
61326,humiliate,anger,1
61516,hunting,anger,1
61576,hurt,anger,1
61586,hurtful,anger,1
61596,hurting,anger,1
61936,hysterical,anger,1
62096,idiocy,anger,1
62136,idiotic,anger,1
62276,ill,anger,1
62286,illegal,anger,1
62296,illegality,anger,1
62326,illegitimate,anger,1
62336,illicit,anger,1
62616,immaturity,anger,1
62736,immoral,anger,1
62746,immorality,anger,1
63066,impermeable,anger,1
63186,implicate,anger,1
63356,impotence,anger,1
63446,imprisoned,anger,1
63456,imprisonment,anger,1
63726,inadmissible,anger,1
63796,inappropriate,anger,1
63806,inattention,anger,1
63916,incarceration,anger,1
63926,incase,anger,1
63936,incendiary,anger,1
63946,incense,anger,1
63996,incest,anger,1
64096,incite,anger,1
64246,incompatible,anger,1
64266,incompetent,anger,1
64316,incongruous,anger,1
64336,inconsiderate,anger,1
64376,inconvenient,anger,1
64436,incredulous,anger,1
64496,incurable,anger,1
64526,indecency,anger,1
64636,indenture,anger,1
64756,indict,anger,1
64776,indifference,anger,1
64816,indignant,anger,1
64826,indignation,anger,1
64906,indoctrination,anger,1
65106,inept,anger,1
65126,inequality,anger,1
65186,inexcusable,anger,1
65266,infamous,anger,1
65306,infanticide,anger,1
65316,infantile,anger,1
65446,inferno,anger,1
65486,infidel,anger,1
65496,infidelity,anger,1
65626,inflict,anger,1
65756,infraction,anger,1
65996,inhibit,anger,1
66026,inhuman,anger,1
66046,inimical,anger,1
66146,injure,anger,1
66166,injurious,anger,1
66176,injury,anger,1
66186,injustice,anger,1
66396,inoperative,anger,1
66486,insane,anger,1
66496,insanity,anger,1
66536,insecure,anger,1
66606,insidious,anger,1
66646,insignificant,anger,1
66886,instinctive,anger,1
67026,insufficiency,anger,1
67086,insult,anger,1
67096,insulting,anger,1
67146,insurrection,anger,1
67316,intense,anger,1
67656,interminable,anger,1
67806,interrupt,anger,1
68016,intimidation,anger,1
68026,intolerable,anger,1
68036,intolerance,anger,1
68046,intolerant,anger,1
68086,intractable,anger,1
68206,intruder,anger,1
68226,intrusive,anger,1
68276,invade,anger,1
68286,invader,anger,1
68356,invasion,anger,1
68616,involution,anger,1
68626,involvement,anger,1
68656,irate,anger,1
68666,ire,anger,1
68766,irreconcilable,anger,1
68936,irritability,anger,1
68946,irritable,anger,1
68956,irritating,anger,1
68966,irritation,anger,1
69176,jab,anger,1
69426,jealous,anger,1
69436,jealousy,anger,1
69486,jeopardize,anger,1
69506,jerk,anger,1
70466,kick,anger,1
70476,kicking,anger,1
70506,kidnap,anger,1
70526,killing,anger,1
71086,lace,anger,1
71216,lagging,anger,1
71666,lash,anger,1
71736,latent,anger,1
71926,lava,anger,1
71996,lawlessness,anger,1
72016,lawsuit,anger,1
72026,lawyer,anger,1
72526,legalized,anger,1
73006,leukemia,anger,1
73136,libel,anger,1
73176,liberate,anger,1
73286,lie,anger,1
73476,lightning,anger,1
73586,limited,anger,1
73926,liquor,anger,1
74096,litigate,anger,1
74116,litigious,anger,1
74176,livid,anger,1
74256,loath,anger,1
74266,loathe,anger,1
74286,loathsome,anger,1
74636,lonely,anger,1
74896,lose,anger,1
74906,losing,anger,1
74916,loss,anger,1
75006,loudness,anger,1
75326,lunacy,anger,1
75346,lunatic,anger,1
75556,lying,anger,1
75586,lynch,anger,1
75686,mad,anger,1
75716,madden,anger,1
75726,madman,anger,1
75736,madness,anger,1
76136,malevolent,anger,1
76166,malice,anger,1
76176,malicious,anger,1
76186,malign,anger,1
76206,malignant,anger,1
76246,malpractice,anger,1
76436,mangle,anger,1
76486,maniac,anger,1
76586,manipulation,anger,1
76676,manslaughter,anger,1
77056,martial,anger,1
77166,masochism,anger,1
77206,massacre,anger,1
77266,mastery,anger,1
77866,meddle,anger,1
78136,melodrama,anger,1
78316,menace,anger,1
