0,['hey\\ud83d\\ude0btoday'],['prepared'],['hot'],['\\ud83d\\udd25game'],['private'],['messages\\ud83d\\udc8c\\ud83e\\udd2d\\ud83e\\udd2b\\ud83d\\udc45\\ud83c\\udf46'],"[""'ll""]",['wait'],['you\\ud83d\\udca6\\ud83d\\ude08\\ud83d\\udc8b\\ud83d\\udd1e\\ud83d\\udc4subscribe'],,,,,,,,,,,,,,
993,['tomorrow'],['isn\\u2019t'],['promised'],['get'],['cheeks'],['clapped'],['today'],"[""''""]",,,,,,,,,,,,,,,
994,['best'],['friend\\/roommate'],['drive'],['away'],['months'],['earlier'],['something'],['thought'],['would'],['ha\\u202'],,,,,,,,,,,,,
995,['bipaisan'],['prep'],['act'],['would'],['expand'],['medical'],['professionals\\u201access'],['vitally-needed'],['respirators'],['creat\\u2026'],"[""''""]",,,,,,,,,,,,
996,['usually'],['supermarket'],['shopping'],['today'],['thought'],,,,,,,,,,,,,,,,,,
997,['vs'],['wrightstown'],['high'],['school'],['girls'],['basketball'],['playoffs'],['202live'],['stream\\nlive'],,,,,,,,,,,,,,
998,['cool'],['ca'],"[""n't""]",['wait'],['see'],,,,,,,,,,,,,,,,,,
999,['great'],['deal'],['mummies'],"[""''""]",,,,,,,,,,,,,,,,,,,
1000,['feel'],['little'],['optimistic'],['today'],['thought'],['would'],['tweet'],['favorite'],['thing'],['\\n\\nyou'],['know'],['sound'],['way'],['\\ud83d\\udd0a\\ud83d\\udd0a\\ud83d\\udd0a'],['ht\\u2026'],"[""''""]",,,,,,,
1001,['tomorrow'],['isn\\u2019t'],['promised'],['get'],['cheeks'],['clapped'],['today'],"[""''""]",,,,,,,,,,,,,,,
1002,['people'],['need'],['hear'],['good'],['news'],['today'],['\\ud83d\\ude0'],,,,,,,,,,,,,,,,
1003,['thought'],['going'],['wal-ma'],['today'],,,,,,,,,,,,,,,,,,,
1004,['great'],['deal'],['mummies'],"[""''""]",,,,,,,,,,,,,,,,,,,
1005,['bonus'],['theme'],['tune'],"[""''""]",,,,,,,,,,,,,,,,,,,
1006,['illinois'],['today'],['request'],['vote'],['mail'],['ballot'],['takes'],['minutes'],['apply'],,,,,,,,,,,,,,
1007,['bipaisan'],['prep'],['act'],['would'],['expand'],['medical'],['professionals\\u201access'],['vitally-needed'],['respirators'],['creat\\u2026'],"[""''""]",,,,,,,,,,,,
1008,['happy'],['cast'],['committee'],['vote'],['today'],['favor'],['sb'],['6to'],['automatically'],['restore'],['voting'],['rights'],,,,,,,,,,,
1009,['acorns'],['get'],['sta'],['investing'],['acorns'],['today'],['get'],['use'],['invite'],['link'],,,,,,,,,,,,,
1010,['business'],['majors'],['always'],['talking'],['abt'],['stock'],['market'],['money'],['moves'],['yall'],['lost'],['today'],"[""''""]",,,,,,,,,,
1011,['attempt'],['turn'],['indians'],['profound'],['culture'],['traditions'],['long'],['history'],['colonial'],['era\\u2026'],"[""''""]",,,,,,,,,,,,
1012,['today'],['time'],['home'],['i\\u2019m'],['gon'],['na'],['read'],,,,,,,,,,,,,,,,
1013,['today'],['dr'],['asked'],['stay'],['away'],['people\\/'],['stay'],['inside'],['due'],['risk'],['catch'],['so\\u202'],,,,,,,,,,,
1014,['v\\u2019s'],['self'],['produced'],['ost'],['drama'],['\\u2018itaewon'],['class\\u201will'],['coming'],['today'],['6pm'],['kst'],['\\n\\nlet\\u2019s'],['trend'],['sweetnightapproa\\u2026'],"[""''""]",,,,,,,,
1015,"[""n't""]",['white'],['house'],['hold'],['virus'],['briefing'],['today'],['\\n\\n\\'],"[""''""]",['americans'],['want'],['answers'],['ever'],['--'],['makes'],['wh\\u2026'],"[""''""]",,,,,,
1016,['twitter'],['stressful'],['today'],['here\\u2019s'],['video'],['bunny'],['eating'],['apple'],['slow'],['motion'],,,,,,,,,,,,,
1017,['thank'],['much'],['watching'],['sb19onpeplive'],['making'],['top'],['trending'],['today'],['much\\u2026'],"[""''""]",,,,,,,,,,,,,
1018,['white'],['house'],['confirms'],['coronavirus'],['task'],['force'],['briefing'],['much'],['daily'],,,,,,,,,,,,,,
1019,['decided'],['wear'],['natural'],['hair'],['work'],['first'],['time'],['today'],['walked'],['older'],['yt'],['male'],['coworker'],['says\\u2026'],"[""''""]",,,,,,,,
1020,['thoughts'],['today'],['go'],['contingent'],['faculty'],['--'],['adjuncts'],,,,,,,,,,,,,,,,
1021,['malaysia'],['trying'],['track'],['thousands'],['attended'],['international'],['religious'],['event'],['mosque'],['sri'],['petaling'],['new'],['cas\\u2026'],"[""''""]",,,,,,,,,
1022,['2020census'],['\\ud83d\\ude01everyone'],['counts'],['census'],['\\n\\nstaing'],['today'],['households'],['sta'],['receive'],['invitation'],['lett\\u2026'],"[""''""]",,,,,,,,,,,
1023,['breaking'],['mlb'],['expected'],['suspend'],['baseball'],['operations'],['indefinitely'],['later'],['today'],['according'],,,,,,,,,,,,,
1024,['got'],['parsons'],['today'],['school'],['cancelled'],['two'],['weeks'],['life'],['good'],['\\u2764\\ufe0f'],"[""''""]",,,,,,,,,,,,
1025,['grim'],['side'],['effect'],['today\\u2019s'],['times'],['corona'],['spam'],"[""''""]",,,,,,,,,,,,,,,
1026,['great'],['deal'],['mummies'],,,,,,,,,,,,,,,,,,,,
1027,"[""n't""]",['tweet'],['much'],['today'],"[""n't""]",['good'],['happy'],['thing'],"[""'s""]","[""'ll""]",['take'],['money'],,,,,,,,,,,
1028,['like'],['pacific'],['nohwest'],['neighborhood'],['today'],,,,,,,,,,,,,,,,,,
1029,['good'],['morning'],,,,,,,,,,,,,,,,,,,,,
1030,['games'],['played'],['behind'],['doors\\n\\narsenal'],['official'],['attendance'],['today\\u2019s'],['game'],['59'],,,,,,,,,,,,,,
1031,['knetz'],['also'],['many'],['intl'],['kpop'],['stans'],['made'],['fun'],['like'],['it\\u2019s'],['okay'],['bashed'],['lot'],['thoug\\u202'],,,,,,,,,
1032,['perfect'],['day'],['shitposting'],['nothing'],['good'],['shit'],['smh'],"[""''""]",,,,,,,,,,,,,,,
1033,['way'],['fellas'],['good'],['sta'],['\\u26f3\\ufe0f\\ud83c\\udfcc\\ud83c\\udffc\\u200d\\u2640\\ufe0f\\ud83c\\udfcc\\ufe0f'],['pwolfnation'],['pwolfgolf'],"[""''""]",,,,,,,,,,,,,,,
1034,['celebrated'],['accomplishments'],['busy'],['slicing'],['serving'],['get'],['pics'],,,,,,,,,,,,,,,,
1035,['tohatchi'],['vs'],['23'],['tularosa'],['||'],['today'],"[""'s""]",['new'],['mexico'],['high'],['school'],['girls'],['basketball'],['live'],['stream\\n\\n\\u21ewatch'],['live\\u1d34\\u1d3'],,,,,,,
1036,['feels'],['like'],['today'],['might'],['last'],['\\u2018normal\\u201day'],['anxious'],['don\\u2019t'],['forget'],['risk'],,,,,,,,,,,,,
1037,['great'],['deal'],['mummies'],"[""''""]",,,,,,,,,,,,,,,,,,,
1038,['happy'],['bihday'],,,,,,,,,,,,,,,,,,,,,
1039,['downtrend'],['moving'],['average'],['convergence'],['divergence'],['macd'],['histogram'],['turned'],['negative'],['view'],['odds'],['th\\u202'],,,,,,,,,,,
1040,['baker'],['vs'],['valley'],['catholic'],['||'],['today'],"[""'s""]",['oregon'],['high'],['school'],['girls'],['basketball'],['live'],['stream\\n\\n\\u21ewatch'],['live\\u1d34\\u1d3'],,,,,,,,
1041,['today'],"[""'s""]",['to-do'],['list\\u2714\\u2714\\n\\n1'],['official'],['account'],['tagging'],['\\nplease'],['write'],['letter'],['xwith'],['sentence'],['\\u2018let'],['us'],['meet'],['as\\u2026'],"[""''""]",,,,,,
1042,['great'],['deal'],['mummies'],"[""''""]",,,,,,,,,,,,,,,,,,,
1043,['bipaisan'],['prep'],['act'],['would'],['expand'],['medical'],['professionals\\u201access'],['vitally-needed'],['respirators'],['creat\\u2026'],"[""''""]",,,,,,,,,,,,
1044,['white'],['blood'],['cells'],['fighting'],['corona'],"[""''""]",,,,,,,,,,,,,,,,,
1045,['breaking'],['public'],['gatherings'],['25people'],['international'],['events'],['cmo'],['also'],['advises'],['that\\u2026'],"[""''""]",,,,,,,,,,,,
1046,['hopimie'],['~~~'],['enjoy'],['today'],['\\ud83d\\udc9a'],"[""''""]",,,,,,,,,,,,,,,,,
1047,['\\u2018the'],['golden'],['eternity\\u201is'],['term'],['resonated'],['years'],['ago'],['continue'],['espouse'],['today'],['happy'],['bihday'],['g\\u2026'],"[""''""]",,,,,,,,,
1048,['really'],['feeling'],['today'],"[""''""]",,,,,,,,,,,,,,,,,,,
1049,['illinois'],['today'],['request'],['vote'],['mail'],['ballot'],['takes'],['minutes'],,,,,,,,,,,,,,,
1050,['days'],['left'],['\\n\\nsign'],['online'],['diy'],['money'],['town'],['fc'],['lotto'],['go\\u202'],,,,,,,,,,,,,
1051,['behavior'],['going'],"[""'s""]",['looking'],['like'],['devil'],['must'],['getting'],['worshipped'],['lot'],"[""''""]",,,,,,,,,,,,
1052,['vs'],['melrose-mindoro'],['high'],['school'],['girls'],['basketball'],['playoffs'],['202live'],['stream\\nlive'],,,,,,,,,,,,,,
1053,['sanctions'],['iranians'],['literally'],['wreaking'],['havoc'],['country'],['theory'],['medical'],['supplies'],['pa'],,,,,,,,,,,,,
1054,['anybody'],['need'],['dollar'],['two'],['woke'],['good'],['mood'],,,,,,,,,,,,,,,,
1055,['days'],['ago'],['bolsonaro'],['said'],['coronavirus'],['fears'],['\\u20today'],['top'],['aide'],['tested'],['positive'],['amp'],['got'],['tested'],['a\\u2026'],"[""''""]",,,,,,,
1056,['juniper'],['sensitivity'],['ceainly'],['feeling'],['pollen'],['counts'],['juniper'],['high'],['medium'],['recently'],['as\\u2026'],"[""''""]",,,,,,,,,,,
1057,['socialist'],['society'],['would'],['deal'],['pandemic'],"[""n't""]",['come'],['work'],['today'],"[""'s""]",['chill'],['enjoy'],['free'],['access'],['to\\u2026'],"[""''""]",,,,,,,
1058,['events'],['today'],['\\n4x200'],['top'],['time'],['region'],['\\n300h'],['5~'],['season'],['best\\n4x400'],['split'],['s\\u202'],,,,,,,,,,,
1059,['poer'],['hero'],['proud'],['voted'],['office'],['relentless'],['questioning'],['resulted'],['i\\u202'],,,,,,,,,,,,,,
1060,['serebii'],['reminder'],['pok\\u00e9mon'],['bank'],['free'],['trial'],['celebrate'],['launch'],['pok\\u00e9mon'],['home'],['due'],['end'],['today'],['\\n\\'],,,,,,,,,
1061,['ready'],['walk'],['class'],['it\\u2019s'],['boringggggg'],['much'],['talking'],['today'],"[""''""]",,,,,,,,,,,,,,
1062,['means'],['much'],['wish'],['good'],['luck'],['say'],['today'],['really'],,,,,,,,,,,,,,,
1063,['sister'],['bought'],['call'],['star'],['girl'],['today'],['\\ud83d\\ude0d\\ud83d\\ude0d'],"[""''""]",,,,,,,,,,,,,,,
1064,['see'],['today'],['thank'],['fkn'],['god'],['\\u2763\\ufe0f'],"[""''""]",,,,,,,,,,,,,,,,
1065,['retweeting'],['moe'],['good'],,,,,,,,,,,,,,,,,,,,
1066,['years'],['ago'],['today'],['gain'],['released'],['fouh'],['ep'],,,,,,,,,,,,,,,,
1067,['1\\/'],['joke'],['today'],['one'],['last'],['acts'],['suspending'],['tomorrow'],['due'],['coronavirus'],,,,,,,,,,,,,
1068,['days'],['ago'],['bolsonaro'],['said'],['coronavirus'],['fears'],['\\u20today'],['top'],['aide'],['tested'],['positive'],['amp'],['got'],['tested'],['a\\u2026'],"[""''""]",,,,,,,
1069,"[""'m""]",['daily'],['mile'],['run'],['around'],['lake'],['outside'],['home'],['first'],['time'],['today'],,,,,,,,,,,,
1070,['like'],['feeling'],['appreciated'],['like'],['someone'],['finds'],['funny'],['really'],['like'],['someone'],['make'],['genuinely'],,,,,,,,,,,
1071,['decided'],['wear'],['natural'],['hair'],['work'],['first'],['time'],['today'],['walked'],['older'],['yt'],['male'],['coworker'],['says\\u2026'],"[""''""]",,,,,,,,
1072,['illinois'],['today'],['request'],['vote'],['mail'],['ballot'],['takes'],['minutes'],,,,,,,,,,,,,,,
1073,['tomorrow'],['isn\\u2019t'],['promised'],['get'],['cheeks'],['clapped'],['today'],"[""''""]",,,,,,,,,,,,,,,
1074,['today'],['drunk'],['can\\u2019t'],['tell'],['it\\u2019s'],['cruise'],['ship'],['movin'],['liq'],['liq'],['talkin'],['\\ud83d\\ude05\\ud83d\\ude02'],"[""''""]",,,,,,,,,,
1075,['time'],['visiting'],['chorus'],['class'],['today'],['prepared'],['afine'],['showcase'],['great'],['crow\\u202'],,,,,,,,,,,,,
1076,['dumbass'],['thought'],['could'],['175lb\\u2019s'],['every'],['machine'],['amp'],['23on'],['leg'],['press'],['gym'],['today'],['amp'],['legs'],['huing'],['\\ud83d\\ude2d'],"[""''""]",,,,,,
1077,['spots'],['higher'],['yesterday'],"[""'re""]",['number'],['today'],"[""'s""]",['myx'],['daily'],['top'],['ten'],['\\n\\ndi'],['ba'],['kaya'],['natin'],['pag'],['nagtutulungan'],['vo\\u2026'],"[""''""]",,,,
1078,['great'],['deal'],['mummies'],"[""''""]",,,,,,,,,,,,,,,,,,,
1079,['great'],['deal'],['mummies'],"[""''""]",,,,,,,,,,,,,,,,,,,
1080,['grocery'],['store'],['work'],['apparently'],['really'],['busy'],['w'],['people'],['panic'],['buying'],['today'],,,,,,,,,,,,
1081,['imagine'],['she\\u2019s'],['pretty'],['nice'],['girl'],['doesn\\u2019t'],['lot'],['say\\u2026i'],['imagine'],['she\\u2019s'],['p\\u202'],,,,,,,,,,,,
1082,['first'],['talk'],['work'],['cancelled'],['today'],['result'],['cornoavirus'],['without'],['mention'],['whether'],['payment'],['be\\u2026'],"[""''""]",,,,,,,,,,
1083,['days'],['ago'],['bolsonaro'],['said'],['coronavirus'],['fears'],['\\u20today'],['top'],['aide'],['tested'],['positive'],['amp'],['got'],['tested'],['a\\u2026'],"[""''""]",,,,,,,
1084,['today'],['bihday'],['want'],['inform'],['day'],['queen'],['born'],['good'],['hea'],['great'],['persona\\u2026'],"[""''""]",,,,,,,,,,,
1085,['proud'],['lbs'],['graduates'],,,,,,,,,,,,,,,,,,,,
1086,['vs'],['pewamo-westphalia'],['high'],['school'],['girls'],['basketball'],['live\\nyellowjackets'],['vs'],['pirates\\nlive'],,,,,,,,,,,,,,
1087,['thanks'],['see'],['announcement'],['today'],['curious'],['see'],['ftb'],['oth\\u202'],,,,,,,,,,,,,,,
1088,['wont'],['talk'],['anything'],['else'],['today'],['thing'],['matters'],,,,,,,,,,,,,,,,
1089,['fun'],"[""''""]",,,,,,,,,,,,,,,,,,,,,
1090,['turned'],['2today'],['i\\u2019m'],['looking'],['glow'],['pictures'],['exactly'],['year'],['apa'],,,,,,,,,,,,,,
1091,['today'],['campaign'],['decided'],['stop'],['in-person'],['events'],['canvassing'],['time'],['rely'],['grassroots'],['organizi\\u2026'],"[""''""]",,,,,,,,,,,
1092,['great'],['theory'],['cancelled'],['flight'],['today'],,,,,,,,,,,,,,,,,,
1093,['lovely'],['pups'],['iain'],['mine'],['little'],['white'],['imagine'],['muddy'],['paws'],['\\ngood'],['nite'],['sweet'],,,,,,,,,,,
1094,['every'],['time'],['opens'],['mouth'],['god'],['chokes'],['praise'],['jesus'],"[""''""]",,,,,,,,,,,,,,
1095,['rolling'],['new'],['mexico'],['today'],['\\ud83d\\ude0e'],['heard'],['unm'],['gets'],['pretty'],['lit'],['might'],['check'],,,,,,,,,,,
1096,['got'],['prints'],['mail'],['today'],['annnddd'],['they\\u2019re'],['pretty'],['\\ud83d\\ude2d'],['can\\u2019t'],['wait'],['fill'],['new'],['apament'],['my\\u202'],,,,,,,,,
1097,['tomorrow'],['isn\\u2019t'],['promised'],['get'],['cheeks'],['clapped'],['today'],"[""''""]",,,,,,,,,,,,,,,
1098,['tomorrow'],['isn\\u2019t'],['promised'],['get'],['cheeks'],['clapped'],['today'],"[""''""]",,,,,,,,,,,,,,,
1099,['word'],['today'],['they\\u2019re'],['definitely'],['coming'],['back'],['i\\u2019m'],['saying'],['stock'],['hasn\\u2019t'],['peaked'],,,,,,,,,,,,
1100,['best'],['time'],['guess'],['\\ud83e\\udd23\\ud83e\\udd8a\\n\\ntoday'],"[""'s""]",['update'],['brought'],['ever'],['awesome'],,,,,,,,,,,,,,
1101,['sons\\u201school'],['closed'],['today'],['april'],['6th'],['sounds'],['like'],['good'],['idea'],"[""''""]",,,,,,,,,,,,,
1102,['must'],['watch'],['best'],['trump'],['ad'],['ever'],['\\ud83d\\udcfa\\n\\n\\'],"[""''""]",['fighter'],,,,,,,,,,,,,,
1103,['breaking'],['house'],['democrats'],['plan'],['introduce'],['bill'],['today'],['sick'],['leave'],,,,,,,,,,,,,,
1104,['white'],['house'],['confirms'],['coronavirus'],['task'],['force'],['briefing'],['much'],['daily'],,,,,,,,,,,,,,
1105,['today'],"[""'s""]",['to-do'],['list\\u2714\\u2714\\n\\n1'],['official'],['account'],['tagging'],['\\nplease'],['write'],['letter'],['xwith'],['sentence'],['\\u2018let'],['us'],['meet'],['as\\u2026'],"[""''""]",,,,,,
1106,"[""'s""]",['taste'],['victory'],['wants'],"[""''""]",,,,,,,,,,,,,,,,,,
1107,['great'],['deal'],['mummies'],"[""''""]",,,,,,,,,,,,,,,,,,,
1108,['dow'],['saw'],['biggest'],['daily'],['point'],['drop'],['ever'],,,,,,,,,,,,,,,,
1109,['illinois'],['today'],['request'],['vote'],['mail'],['ballot'],['takes'],['minutes'],,,,,,,,,,,,,,,
1110,['bipaisan'],['prep'],['act'],['would'],['expand'],['medical'],['professionals\\u201access'],['vitally-needed'],['respirators'],['creat\\u2026'],"[""''""]",,,,,,,,,,,,
1111,['live'],['cash'],['income'],['public'],['speaking'],,,,,,,,,,,,,,,,,,
1112,['wish'],['luck'],['exam'],['today'],['cant'],['sleep'],"[""'m""]",['stressed'],"[""''""]",,,,,,,,,,,,,,
1113,['pretty'],['much'],['sums'],,,,,,,,,,,,,,,,,,,,
1114,['leadership'],['need'],['brava'],['rep'],['poer'],['please'],['watch'],['amp'],['see'],['leader'],['handles'],['health'],,,,,,,,,,,
1115,['workers'],['least'],['afford'],['take'],['unpaid'],['sick'],['days'],['ones'],['places'],['contagion'],['dangerous\\u2026'],"[""''""]",,,,,,,,,,,
1116,['tomorrow'],['isn\\u2019t'],['promised'],['get'],['cheeks'],['clapped'],['today'],"[""''""]",,,,,,,,,,,,,,,
1117,['hello'],['jasper\\ntoday'],['spare'],['time'],['try'],['figure'],['error'],['client'],['netwo\\u202'],,,,,,,,,,,,,,
1118,['\\ud83d\\ude2made'],['impressive'],['cameo'],['last'],['time'],,,,,,,,,,,,,,,,,,
1119,['rivers'],['vs'],['hamilton'],['high'],['school'],['girls'],['basketball'],['live\\nwildcats'],['vs'],['hawkeyes\\nlive'],,,,,,,,,,,,,
1120,['went'],['store'],['today'],['hand'],['sanitizer'],,,,,,,,,,,,,,,,,,
1121,['first'],['several'],['free'],['xm'],['solutions'],"[""'re""]",['offering'],['every'],['org'],['time'],['come'],['proud'],['pa\\u202'],,,,,,,,,,
1122,['v\\u2019s'],['self'],['produced'],['ost'],['drama'],['\\u2018itaewon'],['class\\u201will'],['coming'],['today'],['6pm'],['kst'],['\\n\\nlet\\u2019s'],['trend'],['sweetnightapproa\\u2026'],"[""''""]",,,,,,,,
1123,['turned'],['2today'],['i\\u2019m'],['looking'],['glow'],['pictures'],['exactly'],['year'],['apa'],,,,,,,,,,,,,,
1124,['home'],['feels'],['extra'],['good'],['today'],['traffic'],['shitty'],['thought'],['corona'],['yall'],['house'],"[""''""]",,,,,,,,,,,
1125,['mugshot'],['ain\\u2019t'],['celebrity'],"[""''""]",,,,,,,,,,,,,,,,,,,
1126,"[""'s""]",['holiday'],['season'],['know'],"[""'ve""]",['seen'],['coming'],['learn'],['today'],"[""''""]",['reaper-doggo\\'],"[""''""]",['bu\\u2026'],"[""''""]",,,,,,,,,
1127,['white'],['house'],['confirms'],['coronavirus'],['task'],['force'],['briefing'],['much'],['daily'],,,,,,,,,,,,,,
1128,['s\\/o'],['actual'],['angels'],['morn'],['frantically'],['try'],['amp'],['stop'],['parcel'],['b\\u202'],,,,,,,,,,,,,
1129,['white'],['house'],['confirms'],['coronavirus'],['task'],['force'],['briefing'],['much'],['daily'],,,,,,,,,,,,,,
1130,['get'],['daily'],['update'],['washington\\u2019s'],['board'],['health'],['i\\u2019m'],['still'],['licensed'],['it\\u2019s'],['usually'],['full'],['really\\u202'],,,,,,,,,,
1131,['decided'],['wear'],['natural'],['hair'],['work'],['first'],['time'],['today'],['walked'],['older'],['yt'],['male'],['coworker'],['says\\u2026'],"[""''""]",,,,,,,,
1132,['good'],['thursday'],['evening'],,,,,,,,,,,,,,,,,,,,
1133,['days'],['ago'],['bolsonaro'],['said'],['coronavirus'],['fears'],['\\u20today'],['top'],['aide'],['tested'],['positive'],['amp'],['got'],['tested'],['a\\u2026'],"[""''""]",,,,,,,
1134,['today'],"[""'s""]",['to-do'],['list\\u2714\\u2714\\n\\n1'],['official'],['account'],['tagging'],['\\nplease'],['write'],['letter'],['xwith'],['sentence'],['\\u2018let'],['us'],['meet'],['as\\u2026'],"[""''""]",,,,,,
1135,['welp'],['today'],['pretty'],['wild'],['least'],['tomorrow'],['isn\\u2019t'],['friday'],['13'],,,,,,,,,,,,,,
1136,['usually'],['i\\u2019m'],['pressed'],['go'],['outside'],['weather'],['gets'],['idk'],['today'],['want'],['bed'],['sex'],['\\ud83d\\ude2d'],"[""''""]",,,,,,,,,
1137,['\\u272engagement'],['thread'],['\\u2728\\n\\ngood'],['morning'],['good'],['evening'],['let\\u2019s'],['good'],['time'],['today'],['make'],['\\n\\nswers'],['post'],['fa\\u2026'],"[""''""]",,,,,,,,
1138,['v\\u2019s'],['self'],['produced'],['ost'],['drama'],['\\u2018itaewon'],['class\\u201will'],['coming'],['today'],['6pm'],['kst'],['\\n\\nlet\\u2019s'],['trend'],['sweetnightapproa\\u2026'],"[""''""]",,,,,,,,
1139,['mills'],['vs'],['platteville'],['high'],['school'],['girls'],['basketball'],['playoffs'],['202live'],['stream\\nlive'],,,,,,,,,,,,,
1140,['personal'],['news'],['share'],['today'],['sophie'],['recently'],['returned'],['speaking'],['event'],['uk'],,,,,,,,,,,,,
1141,['today\\u2019s'],['vitaminoftheday'],['\\u201cevery'],['morning'],['continue'],['sleep'],['dreams'],['wake'],['amp'],['chase\\u2026'],"[""''""]",,,,,,,,,,,,
1142,['know'],['upload'],['time'],['netflix'],['today'],['thanks'],"[""''""]",,,,,,,,,,,,,,,,
1143,['bipaisan'],['prep'],['act'],['would'],['expand'],['medical'],['professionals\\u201access'],['vitally-needed'],['respirators'],['creat\\u2026'],"[""''""]",,,,,,,,,,,,
1144,['bipaisan'],['prep'],['act'],['would'],['expand'],['medical'],['professionals\\u201access'],['vitally-needed'],['respirators'],['creat\\u2026'],"[""''""]",,,,,,,,,,,,
1145,['apache'],['vs'],['clayton'],['high'],['school'],['girls'],['basketball'],['live\\nchiefs'],['vs'],['yellowjackets\\nlive'],,,,,,,,,,,,,
1146,['decided'],['wear'],['natural'],['hair'],['work'],['first'],['time'],['today'],['walked'],['older'],['yt'],['male'],['coworker'],['says\\u2026'],"[""''""]",,,,,,,,
1147,['watched'],['movies'],['whole'],['period'],['classes'],['today'],['i\\u2019m'],['complainin'],['waste'],['time'],"[""''""]",,,,,,,,,,,,
1148,['definitely'],['didn\\u2019t'],['think'],['would'],['time'],['uw'],['ends'],['it\\u2019s'],['amazing'],['ride'],['past'],['years'],['thanks'],['everyo\\u2026'],"[""''""]",,,,,,,,
1149,['white'],['house'],['confirms'],['coronavirus'],['task'],['force'],['briefing'],['much'],['daily'],,,,,,,,,,,,,,
1150,['following'],['announcement'],['taoiseach'],['today'],['latest'],['guidance'],['fai'],,,,,,,,,,,,,,,,
1151,['going'],['weekend'],['may'],['last'],['michigan'],['probably'],['ban'],['church'],['services'],['soon'],['th\\u202'],,,,,,,,,,,,
1152,['say'],['back'],['slowly'],['people'],['thirddddd'],['innnn'],['lineeeee'],['doesn\\u2019t'],['scare'],['sh*t'],,,,,,,,,,,,,
1153,['yobe'],['approves'],['n35million'],['25local'],['council'],['retirees'],,,,,,,,,,,,,,,,,
1154,['liquor'],['store'],['\\n\\ncustomer'],['\\u201cyou'],['busy'],['today'],['\\u201d\\n\\nclerk'],['\\u201cit\\u2019s'],['like'],,,,,,,,,,,,,,
1155,['sh*t'],['i\\u2019m'],['ready'],['present'],['day'],['version'],['billy'],['joel'],,,,,,,,,,,,,,,
1156,['days'],['ago'],['bolsonaro'],['said'],['coronavirus'],['fears'],['\\u20today'],['top'],['aide'],['tested'],['positive'],['amp'],['got'],['tested'],['a\\u2026'],"[""''""]",,,,,,,
1157,['expecting'],['chiefs'],['beat'],['hurricanes'],['points'],,,,,,,,,,,,,,,,,,
1158,['luck'],,,,,,,,,,,,,,,,,,,,,,
1159,['saw'],['child'],"[""'s""]",['heabeat'],['first'],['time'],['today'],['\\ud83d\\udc9e'],"[""''""]",,,,,,,,,,,,,,
1160,['bipaisan'],['prep'],['act'],['would'],['expand'],['medical'],['professionals\\u201access'],['vitally-needed'],['respirators'],['creat\\u2026'],"[""''""]",,,,,,,,,,,,
1161,['political'],['pay'],['needs'],['defeated'],['buried'],['history'],['pretty'],['good'],['run'],['200+\\u202'],,,,,,,,,,,,,
1162,['coming'],['monologues'],,,,,,,,,,,,,,,,,,,,,
1163,['hunter'],['thought'],['finna'],['go'],['\\ud83d\\ude02\\ud83d\\ude2dghetto'],"[""''""]",,,,,,,,,,,,,,,,,
1164,['today\\u2019s'],['national'],['women\\u2019s'],['day'],['guys'],['let'],['girl'],['know'],['dope'],['much'],['respect'],['he\\u2026'],"[""''""]",,,,,,,,,,
1165,['sweet'],['night'],['releases'],['taehyung'],"[""'s""]",['office'],['spotify'],['page\\n\\ntoday'],['6pm'],['kst'],,,,,,,,,,,,,
1166,['other\\u201came'],['years'],['ago'],['today'],['y\\u2019all'],['\\ud83d\\ude2b\\ud83d\\ude2endlessly'],['proud'],['far'],['come'],['since'],['t\\u202'],,,,,,,,,,,,
1167,['additional'],['research'],['shenanigans-'],['election'],['forecast'],['hosted'],['staing'],['staing'],['next'],['week'],['rele\\u2026'],"[""''""]",,,,,,,,,,,
1168,['jack'],['ready'],['knock'],['lmao'],"[""''""]",,,,,,,,,,,,,,,,,,
1169,['turned'],['2today'],['i\\u2019m'],['looking'],['glow'],['pictures'],['exactly'],['year'],['apa'],,,,,,,,,,,,,,
1170,['decided'],['wear'],['natural'],['hair'],['work'],['first'],['time'],['today'],['walked'],['older'],['yt'],['male'],['coworker'],['says\\u2026'],"[""''""]",,,,,,,,
1171,['\\ud83d\\ude2d'],['thought'],['bald'],['fade'],['mikey'],['jersey'],['shore'],['\\ud83d\\ude0fmu'],"[""''""]",,,,,,,,,,,,,,
1172,['much'],['woman'],['hates'],['risk'],['health'],,,,,,,,,,,,,,,,,,
1173,['well'],['since'],['rich'],['give'],['people'],['jobs'],['might'],['good'],['thing'],['se\\u202'],,,,,,,,,,,,,
1174,['waited'],['another'],['daily'],['increase'],['cases'],['next'],['1days'],['3'],,,,,,,,,,,,,,,
1175,['mom'],['said'],['store'],['tp'],['today'],"[""'m""]",['gon'],['na'],['go'],['tomorrow'],['supposed'],['doing\\u202'],,,,,,,,,,,
1176,['i\\u2019ve'],['asked'],['many'],['times'],['ig'],['today'],['explain'],['ten'],['days'],['darkness'],['i\\u2019ll'],['best'],['give'],['theory'],['i\\u2019ve'],['speculated\\u2026'],"[""''""]",,,,,,
1177,['vs'],['hardin'],['high'],['school'],['girls'],['basketball'],['live\\nindians'],['vs'],['bulldogs\\nlive'],['hard\\u202'],,,,,,,,,,,,,
